sample_id,municipality_code,prefecture,municipality_name,layer,population_category,region_block,official_site_url,top_page_url,contact_page_url,service_page_url,hub_page_url,article_page_url,selection_reason,notes
S0006,060003,山形県,山形県,prefecture,unknown,tohoku,https://www.pref.yamagata.jp/,https://www.pref.yamagata.jp/,https://www.pref.yamagata.jp/020026/kensei/joho/kocho/kenminsoudanmadoguti/jssan000/index.html,https://www.pref.yamagata.jp/010001/kenfuku/kosodate/shien/teatejosei/jidouteate.html,https://www.pref.yamagata.jp/kurashi/index.html,https://www.pref.yamagata.jp/314001/kensei/joho/koho/houdouhappyou/2026/r080213-1.html,prefecture_site,top=WebFetch; contact=WebSearch(総合窓口); service=WebSearch(児童手当); hub=WebSearch(くらし); article=WebSearch(報道発表)
S0007,070009,福島県,福島県,prefecture,unknown,tohoku,https://www.pref.fukushima.lg.jp/,https://www.pref.fukushima.lg.jp/,https://www.pref.fukushima.lg.jp/life/7/33/121/,https://www.pref.fukushima.lg.jp/sec/21035a/kosodate-jidouteate.html,https://www.pref.fukushima.lg.jp/life/1/,https://www.pref.fukushima.lg.jp/sec/36005b/digitalpromotion.html,prefecture_site,top=WebFetch; contact=WebSearch(県庁案内); service=WebSearch(児童手当); hub=nav(くらし); article=top news(デジタルプロモーション)
S0065,041009,宮城県,仙台市,municipality,A,tohoku,https://www.city.sendai.jp/,https://www.city.sendai.jp/,https://www.city.sendai.jp/kochotoke-kocho/callcenter/morinomiyakooshiete.html,https://www.city.sendai.jp/kodomo-jigyo/kurashi/kenkotofukushi/kosodate/teate/jidoteate.html,https://www.city.sendai.jp/kurashi/index.html,https://www.city.sendai.jp/jigyosuishin/wakamono/wakamonoteiantop.html,designated_city,top=WebFetch; contact=WebSearch(コールセンター); service=WebSearch(児童手当); hub=top nav; article=WebSearch(ユースチャレンジ)
S0066,042021,宮城県,石巻市,municipality,C,tohoku,https://www.city.ishinomaki.lg.jp/,https://www.city.ishinomaki.lg.jp/,https://www.city.ishinomaki.lg.jp/cont/10105000/7821/7821.html,https://www.city.ishinomaki.lg.jp/kosodate/li/010/020/02/index.html,https://www.city.ishinomaki.lg.jp/d0010/index.html,https://www.city.ishinomaki.lg.jp/cont/10184000/8600/kokoronohukkou07.html,regional_balance,top=WebFetch; contact=WebSearch(本庁舎案内); service=WebSearch(こどもの手当→原URL404); hub=WebSearch(市民の方へ); article=WebSearch(心の復興事業)
S0067,042153,宮城県,大崎市,municipality,C,tohoku,https://www.city.osaki.miyagi.jp/,https://www.city.osaki.miyagi.jp/,https://www.city.osaki.miyagi.jp/otoiawase/index.html,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/minseibu/kosodateshienka/3/3/2602.html,https://www.city.osaki.miyagi.jp/shisei/kurashinojoho/index.html,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/3/koho_2026/21910.html,regional_balance,人口約12万; top=WebFetch; contact=footer link; service=WebSearch(児童扶養手当); hub=WebSearch(くらし); article=WebSearch(広報2026年2月)
S0068,043028,宮城県,七ヶ宿町,municipality,D,tohoku,https://town.shichikashuku.miyagi.jp/,https://town.shichikashuku.miyagi.jp/,,,https://town.shichikashuku.miyagi.jp/life/,https://town.shichikashuku.miyagi.jp/town/kouhou/2026/01/no781.html,rural_representative,過疎地域; contact=NOT_FOUND(mailto only); service=NOT_FOUND(児童手当ページなし); hub=top nav; article=広報2月号No.781
S0069,022012,青森県,青森市,municipality,B,tohoku,https://www.city.aomori.aomori.jp/,https://www.city.aomori.aomori.jp/,https://www.city.aomori.aomori.jp/shisei/kouchou/1008273.html,https://www.city.aomori.aomori.jp/kodomo_kyoiku/kodomo_teate_josei/1003560/1003561.html,https://www.city.aomori.aomori.jp/kurashi_kankyo/index.html,https://www.city.aomori.aomori.jp/shisei/senkyo/1009349.html,core_city,中核市・県庁所在地; top=WebFetch; contact=WebSearch(市民の声); service=WebSearch(児童手当); hub=top nav; article=WebSearch(選挙速報)
S0070,022039,青森県,八戸市,municipality,B,tohoku,https://www.city.hachinohe.aomori.jp/,https://www.city.hachinohe.aomori.jp/,https://www.city.hachinohe.aomori.jp/soshikikarasagasu/gyoseikanrika/1/6359.html,https://www.city.hachinohe.aomori.jp/soshikikarasagasu/kosodateshienka/kosodate/2/4004.html,https://www.city.hachinohe.aomori.jp/kurashi_tetsuzuki/index.html,https://www.city.hachinohe.aomori.jp/R071208jisin/index.html,core_city,中核市; top=WebFetch; contact=footer link; service=WebSearch(児童手当); hub=top nav; article=WebSearch(地震支援)
S0071,022021,青森県,弘前市,municipality,C,tohoku,https://www.city.hirosaki.aomori.jp/,https://www.city.hirosaki.aomori.jp/,https://www.city.hirosaki.aomori.jp/jouhou/toiawase.html,https://www.city.hirosaki.aomori.jp/kyouiku/kosodate/jidouteate.html,https://www.city.hirosaki.aomori.jp/kurashi/,https://www.city.hirosaki.aomori.jp/kurashi/kinkyu/2026-0130-1722-414.html,regional_balance,人口約16万; top=WebFetch; contact=footer link; service=WebSearch(児童手当); hub=WebSearch(くらし); article=top news(雪下ろし災害救助)
S0072,023434,青森県,西目屋村,municipality,D,tohoku,https://www.nishimeya.jp/,https://www.nishimeya.jp/,https://www.nishimeya.jp/19.html,https://www.nishimeya.jp/kosodate_kyoiku/jidofukushi_hitorioyafukushi/135.html,https://www.nishimeya.jp/kurashi_tetsuzuki/index.html,https://www.nishimeya.jp/event/820.html,rural_representative,過疎地域; top=WebFetch; contact=footer link; service=nav(児童福祉→児童手当); hub=top nav; article=top news(乳穂ヶ滝結氷状況)
S0073,032018,岩手県,盛岡市,municipality,B,tohoku,https://www.city.morioka.iwate.jp/,https://www.city.morioka.iwate.jp/,https://www.city.morioka.iwate.jp/shisei/soshiki/annai/index.html,https://www.city.morioka.iwate.jp/kosodate/kosodateteate/1002493.html,https://www.city.morioka.iwate.jp/kurashi/index.html,https://www.city.morioka.iwate.jp/kurashi/anzen_anshin/shinsai/shinsaiinfo/1018707.html,core_city,中核市・県庁所在地; top=WebFetch; contact=WebSearch(市役所案内); service=WebSearch(児童手当); hub=WebFetch(くらし); article=WebSearch(震災追悼2026)
S0074,032093,岩手県,一関市,municipality,C,tohoku,https://www.city.ichinoseki.iwate.jp/,https://www.city.ichinoseki.iwate.jp/,"https://www.city.ichinoseki.iwate.jp/index.cfm/7,136493,2,html","https://www.city.ichinoseki.iwate.jp/index.cfm/28,173963,135,740,html","https://www.city.ichinoseki.iwate.jp/index.cfm/8,html","https://www.city.ichinoseki.iwate.jp/index.cfm/18,191481,275,html",regional_balance,人口約10万; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(生活・環境); article=WebSearch(広報2026年2月)
S0075,034843,岩手県,田野畑村,municipality,D,tohoku,https://www.vill.tanohata.iwate.jp/,https://www.vill.tanohata.iwate.jp/,https://www.vill.tanohata.iwate.jp/inquiry/1/,https://www.vill.tanohata.iwate.jp/docs/2024030100019/,https://www.vill.tanohata.iwate.jp/top.html,https://www.vill.tanohata.iwate.jp/docs/2019022600011/,rural_representative,過疎地域; top=WebFetch; contact=top header(ご意見箱); service=lifeevent/ikuji→児童手当; hub=行政サイトtop; article=広報たのはた2026年ページ
S0076,052019,秋田県,秋田市,municipality,B,tohoku,https://www.city.akita.lg.jp/,https://www.city.akita.lg.jp/,https://www.city.akita.lg.jp/madoguchi/index.html,https://www.city.akita.lg.jp/kurashi/kosodate/1005863/1005955.html,https://www.city.akita.lg.jp/kurashi/index.html,https://www.city.akita.lg.jp/zoo/news/1008854/1049698.html,core_city,中核市・県庁所在地; top=WebFetch; contact=nav(窓口案内); service=WebSearch(児童手当); hub=nav(くらしの情報); article=WebSearch(年パスデザイン)
S0077,052035,秋田県,横手市,municipality,C,tohoku,https://www.city.yokote.lg.jp/,https://www.city.yokote.lg.jp/,https://www.city.yokote.lg.jp/shisei/1001171/1005237.html,https://www.city.yokote.lg.jp/kosodate/1001158/1001327/1003360.html,https://www.city.yokote.lg.jp/kurashi/index.html,https://www.city.yokote.lg.jp/kanko/1004035/1004590.html,regional_balance,人口約8万; top=WebFetch; contact=WebSearch(アクセス); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(かまくら)
S0078,052043,秋田県,大館市,municipality,C,tohoku,https://www.city.odate.lg.jp/,https://www.city.odate.lg.jp/,https://www.city.odate.lg.jp/city/koukyoushisetsu/annai/shisho,https://www.city.odate.lg.jp/kosodate/guide/birth/teate/teate-2,https://www.city.odate.lg.jp/city/handbook/,https://www.city.odate.lg.jp/city/soshiki/koutsu/p12683,regional_balance,人口約6万; top=WebFetch; contact=WebSearch(市役所・総合支所); service=WebSearch(児童手当); hub=nav(市民便利帳); article=news-list(大雪バス迂回)
S0079,054640,秋田県,東成瀬村,municipality,D,tohoku,https://www.higashinaruse.com/,https://vill.higashinaruse.lg.jp/,https://vill.higashinaruse.lg.jp/contact,,https://vill.higashinaruse.lg.jp/sonmin/page-24971/,https://vill.higashinaruse.lg.jp/villager/post-35910/,rural_representative,過疎地域; 301 redirect higashinaruse.com→vill.higashinaruse.lg.jp; top=WebFetch; contact=footer; service=NOT_FOUND(児童手当ページなし); hub=nav(暮らし・手続き); article=村の情報(食生活改善推進員募集)
S0080,062014,山形県,山形市,municipality,B,tohoku,https://www.city.yamagata-yamagata.lg.jp/,https://www.city.yamagata-yamagata.lg.jp/,https://www.city.yamagata-yamagata.lg.jp/about/1003701.html,https://www.city.yamagata-yamagata.lg.jp/kosodatekyoiku/kosodate/1006612/1002171.html,https://www.city.yamagata-yamagata.lg.jp/kurashi/index.html,https://www.city.yamagata-yamagata.lg.jp/shiseijoho/it/1012826/1017461.html,core_city,中核市・県庁所在地; top=WebFetch; contact=WebSearch(みんなの意見・提言); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(施設予約システム更新)
S0081,062031,山形県,鶴岡市,municipality,C,tohoku,https://www.city.tsuruoka.lg.jp/,https://www.city.tsuruoka.lg.jp/,https://www.city.tsuruoka.lg.jp/shisei/shiyakusyo/infomation/dial_in.html,https://www.city.tsuruoka.lg.jp/kyoiku/kosodate/kodomo/kosodate01zidouteate.html,https://www.city.tsuruoka.lg.jp/kurashi/index.html,https://www.city.tsuruoka.lg.jp/shisei/kohojigyou/koho/kohor7/koho202602.html,regional_balance,人口約11万; top=WebFetch; contact=WebSearch(ダイヤルイン); service=WebSearch(児童手当); hub=nav(暮らし); article=WebSearch(広報2026年2月)
S0082,063657,山形県,大蔵村,municipality,D,tohoku,https://www.vill.ohkura.yamagata.jp/,https://www.vill.ohkura.yamagata.jp/,https://www.vill.ohkura.yamagata.jp/soshikikarasagasu/somuka/gyomuannai/19/670.html,https://www.vill.ohkura.yamagata.jp/soshikikarasagasu/kenkofukushika/gyomuannai/9/1/590.html,https://www.vill.ohkura.yamagata.jp/,https://www.vill.ohkura.yamagata.jp/gyoseijoho/koho_kocho/koho/1/2221.html,rural_representative,過疎地域; SMART CMS; top=WebFetch; contact=WebSearch(組織一覧); service=WebSearch(児童手当); hub=top(くらしのナビゲーション); article=WebSearch(広報おおくら令和7年度)
S0083,072010,福島県,福島市,municipality,B,tohoku,https://www.city.fukushima.fukushima.jp/,https://www.city.fukushima.fukushima.jp/,https://www.city.fukushima.fukushima.jp/soshiki/2/1001/390.html,https://www.city.fukushima.fukushima.jp/kosodate-portal/mokuteki/seido_teate/ninshinsyussanzyosei/4515.html,https://www.city.fukushima.fukushima.jp/kurashi/index.html,https://www.city.fukushima.fukushima.jp/soshiki/2/1001/1/2/shiseidayorisaishin.html,core_city,中核市・県庁所在地; SMART CMS; top=WebFetch; contact=WebSearch(お問い合わせ先一覧); service=WebSearch(児童手当); hub=WebSearch(くらし); article=WebSearch(市政だより2月号)
S0085,072044,福島県,いわき市,municipality,B,tohoku,https://www.city.iwaki.lg.jp/,https://www.city.iwaki.lg.jp/,https://www.city.iwaki.lg.jp/www/genre/1455082817827/index.html,https://www.city.iwaki.lg.jp/www/contents/1653785969704/index.html,https://www.city.iwaki.lg.jp/www/genre/1000100000001/index.html,https://www.city.iwaki.lg.jp/www/contents/1767902974430/index.html,core_city,中核市; top=WebFetch; contact=WebSearch(窓口案内); service=WebSearch(児童手当); hub=WebSearch(くらし・手続き); article=WebSearch(林野火災注意報2026)
S0087,072079,福島県,須賀川市,municipality,C,tohoku,https://www.city.sukagawa.fukushima.jp/,https://www.city.sukagawa.fukushima.jp/,https://www.city.sukagawa.fukushima.jp/about/1004754.html,https://www.city.sukagawa.fukushima.jp/kosodate_kyoiku/kosodate_teate/1018515.html,https://www.city.sukagawa.fukushima.jp/kurashi/,https://www.city.sukagawa.fukushima.jp/kurashi/anshin/bosai/1007066/1017398/1018808.html,regional_balance,人口約7万; top=WebFetch; contact=WebSearch(市へのお問い合わせ); service=WebSearch(児童手当); hub=WebFetch(くらし・手続き); article=WebSearch(林野火災警報2026年2月)
S0088,072052,福島県,白河市,municipality,C,tohoku,https://www.city.shirakawa.fukushima.jp/,https://www.city.shirakawa.fukushima.jp/,https://www.city.shirakawa.fukushima.jp/page/page001402.html,https://www.city.shirakawa.fukushima.jp/page/page009274.html,https://www.city.shirakawa.fukushima.jp/page/dir000002.html,https://www.city.shirakawa.fukushima.jp/page/page009119.html,regional_balance,人口約5万; top=WebFetch; contact=WebSearch(ご意見・お問い合わせ); service=WebSearch(児童手当制度改正); hub=WebSearch(暮らし・手続き); article=WebSearch(清水門復元整備事業)
S0089,073644,福島県,檜枝岐村,municipality,D,tohoku,https://www.vill.hinoemata.lg.jp/,https://www.vill.hinoemata.lg.jp/,https://www.vill.hinoemata.lg.jp/contactlist.html,,https://www.vill.hinoemata.lg.jp/jyumin/,https://www.vill.hinoemata.lg.jp/information/new/000311.html,rural_representative,過疎地域; top=WebFetch; contact=top nav(お問い合わせ先一覧); service=NOT_FOUND(児童手当ページなし); hub=nav(住民課); article=news(移住ガイドブック)
S0090,074446,福島県,三島町,municipality,D,tohoku,https://www.town.mishima.fukushima.jp/,https://www.town.mishima.fukushima.jp/,https://www.town.mishima.fukushima.jp/soshiki/choumin/,,https://www.town.mishima.fukushima.jp/life/,https://www.town.mishima.fukushima.jp/site/koho/7101.html,rural_representative,過疎地域; top=WebFetch; contact=org(町民課); service=NOT_FOUND(児童手当ページなし); hub=nav(分類でさがす); article=WebSearch(広報みしま2026年2月)
S0091,074454,福島県,金山町,municipality,D,tohoku,https://www.town.kaneyama.fukushima.jp/,https://www.town.kaneyama.fukushima.jp/,https://www.town.kaneyama.fukushima.jp/,,https://www.town.kaneyama.fukushima.jp/life/1/,https://www.town.kaneyama.fukushima.jp/soshiki/list1-1.html,rural_representative,過疎地域; top=WebFetch; contact=top(footer連絡先のみ・専用ページなし); service=NOT_FOUND(児童手当ページなし); hub=分類(くらし・手続き); article=WebSearch(新着更新情報2026年2月)
S0092,075647,福島県,飯舘村,municipality,D,tohoku,https://www.vill.iitate.fukushima.jp/,https://www.vill.iitate.fukushima.jp/,https://www.vill.iitate.fukushima.jp/soshiki/1/47.html,,https://www.vill.iitate.fukushima.jp/life/1/,https://www.vill.iitate.fukushima.jp/site/kouhou/14182.html,rural_representative,原発事故避難地域; top=WebFetch; contact=org(村主要機関一覧); service=NOT_FOUND(児童手当ページなし); hub=分類(くらし・環境); article=WebSearch(広報いいたてお知らせ版令和8年2月)
S0008,080004,茨城県,茨城県,prefecture,unknown,kanto,https://www.pref.ibaraki.jp/,https://www.pref.ibaraki.jp/,https://www.pref.ibaraki.jp/bugai/koho/kenmin/misc/contact.html,https://www.pref.ibaraki.jp/bugai/koho/kenmin/life/hoken/jifuku/jifuku-028.html,https://www.pref.ibaraki.jp/kurashi/index.html,https://www.pref.ibaraki.jp/bugai/koho/kenmin/hibari/backnumber/2026-2.html,prefecture_site,top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし・環境); article=WebSearch(ひばり2月号)
S0009,090000,栃木県,栃木県,prefecture,unknown,kanto,https://www.pref.tochigi.lg.jp/,https://www.pref.tochigi.lg.jp/,https://www.pref.tochigi.lg.jp/c05/kensei/kouhou/hp/otoiawase.html,https://www.pref.tochigi.lg.jp/e06/welfare/kodomo/kosodatesoudan/shiennseido.html,https://www.pref.tochigi.lg.jp/kurashi/index.html,https://www.pref.tochigi.lg.jp/c05/pref/kouhou/kouhoushi/424-5.html,prefecture_site,top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当→経済的な支援制度); hub=nav(くらし・環境); article=WebSearch(とちぎ県民だより2月号)
S0010,100005,群馬県,群馬県,prefecture,unknown,kanto,https://www.pref.gunma.jp/,https://www.pref.gunma.jp/,https://www.pref.gunma.jp/page/5650.html,https://www.pref.gunma.jp/page/1790.html,https://www.pref.gunma.jp/site/kurashi/,https://www.pref.gunma.jp/site/gunmakouhou/,prefecture_site,top=WebFetch; contact=WebSearch(各部局等問い合わせ); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(ぐんま広報)
S0011,110001,埼玉県,埼玉県,prefecture,unknown,kanto,https://www.pref.saitama.lg.jp/,https://www.pref.saitama.lg.jp/,https://www.pref.saitama.lg.jp/kense/kocho/sodan/index.html,https://www.pref.saitama.lg.jp/a0607/teatekodomo.html,https://www.pref.saitama.lg.jp/kurashi/index.html,https://www.pref.saitama.lg.jp/a0314/sainokuni/index.html,prefecture_site,top=WebFetch; contact=WebSearch(各種相談窓口); service=WebSearch(児童手当); hub=nav(くらし・環境); article=WebSearch(彩の国だより)
S0012,120006,千葉県,千葉県,prefecture,unknown,kanto,https://www.pref.chiba.lg.jp/,https://www.pref.chiba.lg.jp/,https://www.pref.chiba.lg.jp/soudan-toiawase/soudan/index.html,https://www.pref.chiba.lg.jp/kosodate/kodomoteate1.html,https://www.pref.chiba.lg.jp/cate/kt/kurashi/index.html,https://www.pref.chiba.lg.jp/kouhou/kenmindayori/r8/index.html,prefecture_site,top=WebFetch; contact=WebSearch(相談・問い合わせ窓口); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(ちば県民だより令和8年)
S0014,140007,神奈川県,神奈川県,prefecture,unknown,kanto,https://www.pref.kanagawa.jp/,https://www.pref.kanagawa.jp/,https://www.pref.kanagawa.jp/docs/rb2/cnt/f7246/,https://www.pref.kanagawa.jp/docs/he8/faq/p3135.html,https://www.pref.kanagawa.jp/menu/1/index.html,https://www.pref.kanagawa.jp/tayori/2602/page1-01.html,prefecture_site,top=WebFetch; contact=WebSearch(ダイヤルイン電話番号簿); service=WebSearch(児童手当); hub=nav(分類から探す); article=WebSearch(県のたより2月号)
S0093,111007,埼玉県,さいたま市,municipality,A,kanto,https://www.city.saitama.jp/,https://www.city.saitama.lg.jp/,https://www.city.saitama.lg.jp/006/012/001/007/p032903.html,https://www.city.saitama.lg.jp/007/001/003/p017220.html,https://www.city.saitama.lg.jp/kurashi/index.html,https://www.city.saitama.lg.jp/006/014/010/001/index.html,designated_city,301 redirect .jp→.lg.jp; top=WebFetch; contact=WebSearch(窓口案内); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(市報さいたま)
S0094,121002,千葉県,千葉市,municipality,A,kanto,https://www.city.chiba.jp/,https://www.city.chiba.jp/,https://www.city.chiba.jp/front/otoiawase.html,https://www.city.chiba.jp/kodomomirai/kodomomirai/kikaku/jidouteate.html,https://www.city.chiba.jp/kurashi/index.html,https://www.city.chiba.jp/sogoseisaku/shichokoshitsu/kohokocho/saishingou.html,designated_city,top=WebFetch; contact=WebSearch(ご意見・お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(ちば市政だより)
S0096,141305,神奈川県,川崎市,municipality,A,kanto,https://www.city.kawasaki.jp/,https://www.city.kawasaki.jp/,https://www.city.kawasaki.jp/main/site_policy/0000000030.html,https://www.city.kawasaki.jp/450/page/0000030462.html,https://www.city.kawasaki.jp/kurashi/category/15-0-0-0-0-0-0-0-0-0.html,https://www.city.kawasaki.jp/shisei/category/50-1-0-0-0-0-0-0-0-0.html,designated_city,top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし・総合); article=WebSearch(かわさき市政だより)
S0097,141500,神奈川県,相模原市,municipality,A,kanto,https://www.city.sagamihara.kanagawa.jp/,https://www.city.sagamihara.kanagawa.jp/,https://www.city.sagamihara.kanagawa.jp/shisei/1026875/callcenter/index.html,https://www.city.sagamihara.kanagawa.jp/kosodate/1026602/kosodate/1026606/teate_josei/1006643/index.html,https://www.city.sagamihara.kanagawa.jp/kurashi/index.html,https://www.city.sagamihara.kanagawa.jp/shisei/1026875/koho/koho_sagamihara/index.html,designated_city,top=WebFetch; contact=WebSearch(コールセンター); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報さがみはら)
S0098,082015,茨城県,水戸市,municipality,B,kanto,https://www.city.mito.lg.jp/,https://www.city.mito.lg.jp/,https://www.city.mito.lg.jp/page/3169.html,https://www.city.mito.lg.jp/site/shinsei/3421.html,https://www.city.mito.lg.jp/life/1/6/,https://www.city.mito.lg.jp/site/kouhoumito/,core_city,中核市・県庁所在地; top=WebFetch; contact=WebSearch(市の窓口); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報みと)
S0099,092011,栃木県,宇都宮市,municipality,B,kanto,https://www.city.utsunomiya.tochigi.jp/,https://www.city.utsunomiya.lg.jp/,https://www.city.utsunomiya.lg.jp/shisei/kikou/soshiki/1007543.html,https://www.city.utsunomiya.tochigi.jp/kurashi/kosodate/teate/1004097.html,https://www.city.utsunomiya.tochigi.jp/kurashi/index.html,https://www.city.utsunomiya.lg.jp/shisei/koho/kohoutsunomiya/1021369/1044206.html,core_city,中核市・県庁所在地; SSL expired on .tochigi.jp; .lg.jp accessible; top=WebFetch(.lg.jp); contact=WebSearch(広報広聴課); service=WebSearch(児童手当); hub=nav(暮らし); article=WebSearch(広報うつのみや2月号)
S0100,102016,群馬県,前橋市,municipality,B,kanto,https://www.city.maebashi.gunma.jp/,https://www.city.maebashi.gunma.jp/,https://www.city.maebashi.gunma.jp/soshiki/15849.html,https://www.city.maebashi.gunma.jp/soshiki/kodomomiraibu/kodomoshien/gyomu/1/5/2/3949.html,https://www.city.maebashi.gunma.jp/kurashi/index.html,https://www.city.maebashi.gunma.jp/soshiki/somu/hishokohoka/gyomu/8/9489.html,core_city,中核市・県庁所在地; top=WebFetch; contact=WebSearch(業務内容及び問い合わせ一覧); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報まえばし)
S0101,102024,群馬県,高崎市,municipality,B,kanto,https://www.city.takasaki.gunma.jp/,https://www.city.takasaki.gunma.jp/,https://www.city.takasaki.gunma.jp/page/3822.html,https://www.city.takasaki.gunma.jp/page/4101.html,https://www.city.takasaki.gunma.jp/life/index.html,https://www.city.takasaki.gunma.jp/page/2882.html,core_city,中核市; top=WebFetch; contact=WebSearch(ダイヤルイン番号); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報高崎)
S0102,112011,埼玉県,川越市,municipality,B,kanto,https://www.city.kawagoe.saitama.jp/,https://www.city.kawagoe.saitama.jp/,https://www.city.kawagoe.saitama.jp/shisei/info/1007964/index.html,https://www.city.kawagoe.saitama.jp/kosodate/jyosei/1004141/1004144.html,https://www.city.kawagoe.saitama.jp/kurashi/index.html,https://www.city.kawagoe.saitama.jp/shisei/koho/1009785/1009786/index.html,core_city,中核市; top=WebFetch; contact=WebSearch(各課の連絡先と業務); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報川越)
S0103,112224,埼玉県,越谷市,municipality,B,kanto,https://www.city.koshigaya.saitama.jp/,https://www.city.koshigaya.saitama.jp/,https://www.city.koshigaya.saitama.jp/shisei/1014758/index.html,https://www.city.koshigaya.saitama.jp/kurashi_shisei/kosodate/teate/koshigaya_contents_2021030113503.html,https://www.city.koshigaya.saitama.jp/kurashi_shisei/navi/kurashi.html,https://www.city.koshigaya.saitama.jp/kurashi_shisei/shisei/koho/koho_kosigaya/index.html,core_city,中核市; top=WebFetch; contact=WebSearch(お問い合わせとよくある質問); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(広報こしがや)
S0105,122041,千葉県,船橋市,municipality,B,kanto,https://www.city.funabashi.lg.jp/,https://www.city.funabashi.lg.jp/,https://www.city.funabashi.lg.jp/shisei/soudan/index.html,https://www.city.funabashi.lg.jp/kodomo/teate/001/p020586.html,https://www.city.funabashi.lg.jp/kurashi/index.html,https://www.city.funabashi.lg.jp/shisei/kouhou/001/01/p001969.html,core_city,中核市; top=WebFetch; contact=nav(市政・相談); service=WebSearch(児童手当制度); hub=nav(くらし・手続き); article=WebSearch(広報ふなばし最新版)
S0106,122173,千葉県,柏市,municipality,B,kanto,https://www.city.kashiwa.lg.jp/,https://www.city.kashiwa.lg.jp/,https://www.city.kashiwa.lg.jp/soudan/index.html,https://www.city.kashiwa.lg.jp/kodomofukushi/haguhagu/navi/ninshin/shussan/umaretara/jidoteate.html,https://www.city.kashiwa.lg.jp/kurashi/index.html,https://www.city.kashiwa.lg.jp/kouhou/index.html,core_city,中核市; top=WebFetch; contact=nav(相談窓口); service=WebSearch(児童手当 はぐはぐ柏); hub=nav(くらし・手続き); article=nav(広報かしわ)
S0107,142018,神奈川県,横須賀市,municipality,B,kanto,https://www.city.yokosuka.kanagawa.jp/,https://www.city.yokosuka.kanagawa.jp/,https://www.city.yokosuka.kanagawa.jp/0535/faq/index.html,https://www.city.yokosuka.kanagawa.jp/3915/g_info/l100000388.html,https://www.city.yokosuka.kanagawa.jp/kurashi/index.html,https://www.city.yokosuka.kanagawa.jp/shisei/koho/index.html,core_city,中核市; top=WebFetch; contact=nav(FAQ); service=WebSearch(児童手当); hub=nav(くらし); article=nav(広報よこすか)
S0108,131016,東京都,千代田区,municipality,C,kanto,https://www.city.chiyoda.lg.jp/,https://www.city.chiyoda.lg.jp/,https://www.city.chiyoda.lg.jp/koho/madoguchi/index.html,https://www.city.chiyoda.lg.jp/koho/kosodate/teate/jidoteate/index.html,https://www.city.chiyoda.lg.jp/koho/kurashi/index.html,https://www.city.chiyoda.lg.jp/koho/kuse/koho/koho/,special_ward,特別区; top=WebFetch; contact=nav(窓口案内); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報千代田)
S0109,131024,東京都,中央区,municipality,C,kanto,https://www.city.chuo.lg.jp/,https://www.city.chuo.lg.jp/,https://www.city.chuo.lg.jp/a0006/kusei/gaiyou/soshiki/index.html,https://www.city.chuo.lg.jp/a0020/kosodate/kosodate/teatejosei/jidouteate202206.html,https://www.city.chuo.lg.jp/a0020/kurashi/index.html,https://www.city.chuo.lg.jp/a0020/kusei/koho/koho/index.html,special_ward,特別区; top=WebFetch; contact=nav(組織案内); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=nav(区のおしらせ)
S0110,131032,東京都,港区,municipality,C,kanto,https://www.city.minato.tokyo.jp/,https://www.city.minato.tokyo.jp/,https://www.city.minato.tokyo.jp/kouchou/kuse/kocho/iken/index.html,https://www.city.minato.tokyo.jp/kodomokyufu/kodomo/kodomo/jidoteate.html,https://www.city.minato.tokyo.jp/kurashi/index.html,https://www.city.minato.tokyo.jp/kouhou/kuse/koho/minato/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(問い合わせ); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報みなと)
